# Galactic Coordinates: l = 60.0, b = 0.0
# RA: 19h43m54.33s, Dec: +23d53m25.353s
# Julian Date: 2456032.79241, LST: 19.4828
# LSR Correction: -39.6395 km/s
#
OnFreq                   On                       OffFreq                  Off                      Cal
1.414531852032718916e+03 8.232600000000000000e+04 1.424531852032718916e+03 9.099900000000000000e+04 1.083460000000000000e+05
1.414533317055304678e+03 8.116600000000000000e+04 1.424533317055304678e+03 9.138500000000000000e+04 1.080560000000000000e+05
1.414534782077890441e+03 8.129900000000000000e+04 1.424534782077890441e+03 9.144400000000000000e+04 1.081300000000000000e+05
1.414536247100476203e+03 8.145900000000000000e+04 1.424536247100476203e+03 9.104900000000000000e+04 1.081620000000000000e+05
1.414537712123061965e+03 8.141500000000000000e+04 1.424537712123061965e+03 9.169900000000000000e+04 1.073150000000000000e+05
1.414539177145647727e+03 8.179300000000000000e+04 1.424539177145647727e+03 9.167100000000000000e+04 1.083670000000000000e+05
1.414540642168233489e+03 8.183000000000000000e+04 1.424540642168233489e+03 9.124000000000000000e+04 1.081080000000000000e+05
1.414542107190819252e+03 8.127700000000000000e+04 1.424542107190819252e+03 9.233200000000000000e+04 1.079040000000000000e+05
1.414543572213405014e+03 8.164400000000000000e+04 1.424543572213405014e+03 9.165900000000000000e+04 1.084260000000000000e+05
1.414545037235990776e+03 8.211500000000000000e+04 1.424545037235990776e+03 9.157900000000000000e+04 1.080550000000000000e+05
1.414546502258576538e+03 8.154500000000000000e+04 1.424546502258576538e+03 9.136000000000000000e+04 1.084310000000000000e+05
1.414547967281162300e+03 8.357600000000000000e+04 1.424547967281162300e+03 9.128200000000000000e+04 1.085110000000000000e+05
1.414549432303748063e+03 8.142400000000000000e+04 1.424549432303748063e+03 9.203500000000000000e+04 1.082820000000000000e+05
1.414550897326333825e+03 8.185500000000000000e+04 1.424550897326333825e+03 9.141800000000000000e+04 1.077430000000000000e+05
1.414552362348919587e+03 8.242600000000000000e+04 1.424552362348919587e+03 9.122300000000000000e+04 1.080950000000000000e+05
1.414553827371505349e+03 8.137600000000000000e+04 1.424553827371505349e+03 9.157100000000000000e+04 1.086740000000000000e+05
1.414555292394091111e+03 8.163000000000000000e+04 1.424555292394091111e+03 9.187100000000000000e+04 1.083890000000000000e+05
1.414556757416676874e+03 8.161000000000000000e+04 1.424556757416676874e+03 9.112800000000000000e+04 1.083090000000000000e+05
1.414558222439262636e+03 8.191300000000000000e+04 1.424558222439262636e+03 9.160600000000000000e+04 1.085170000000000000e+05
1.414559687461848398e+03 8.152400000000000000e+04 1.424559687461848398e+03 9.150800000000000000e+04 1.086980000000000000e+05
1.414561152484434160e+03 8.175400000000000000e+04 1.424561152484434160e+03 9.191500000000000000e+04 1.086060000000000000e+05
1.414562617507019922e+03 8.173900000000000000e+04 1.424562617507019922e+03 9.235900000000000000e+04 1.080180000000000000e+05
1.414564082529605685e+03 8.169800000000000000e+04 1.424564082529605685e+03 9.199000000000000000e+04 1.085050000000000000e+05
1.414565547552191447e+03 8.193000000000000000e+04 1.424565547552191447e+03 9.171200000000000000e+04 1.076730000000000000e+05
1.414567012574777209e+03 8.213100000000000000e+04 1.424567012574777209e+03 9.194500000000000000e+04 1.081840000000000000e+05
1.414568477597362971e+03 8.186800000000000000e+04 1.424568477597362971e+03 9.195100000000000000e+04 1.084810000000000000e+05
1.414569942619948733e+03 8.132000000000000000e+04 1.424569942619948733e+03 9.234300000000000000e+04 1.083370000000000000e+05
1.414571407642534496e+03 8.172200000000000000e+04 1.424571407642534496e+03 9.257200000000000000e+04 1.082240000000000000e+05
1.414572872665120258e+03 8.148800000000000000e+04 1.424572872665120258e+03 9.194200000000000000e+04 1.090130000000000000e+05
1.414574337687706020e+03 8.225900000000000000e+04 1.424574337687706020e+03 9.280700000000000000e+04 1.077950000000000000e+05
1.414575802710291782e+03 8.209900000000000000e+04 1.424575802710291782e+03 9.239400000000000000e+04 1.083250000000000000e+05
1.414577267732877544e+03 8.187200000000000000e+04 1.424577267732877544e+03 9.246600000000000000e+04 1.086060000000000000e+05
1.414578732755463307e+03 8.187700000000000000e+04 1.424578732755463307e+03 9.236200000000000000e+04 1.083300000000000000e+05
1.414580197778049069e+03 8.219400000000000000e+04 1.424580197778049069e+03 9.273700000000000000e+04 1.078810000000000000e+05
1.414581662800634831e+03 8.222200000000000000e+04 1.424581662800634831e+03 9.214200000000000000e+04 1.084140000000000000e+05
1.414583127823220593e+03 8.170600000000000000e+04 1.424583127823220593e+03 9.253900000000000000e+04 1.094840000000000000e+05
1.414584592845806355e+03 8.150200000000000000e+04 1.424584592845806355e+03 9.211500000000000000e+04 1.080390000000000000e+05
1.414586057868392118e+03 8.188800000000000000e+04 1.424586057868392118e+03 9.212400000000000000e+04 1.086450000000000000e+05
1.414587522890978107e+03 8.190500000000000000e+04 1.424587522890978107e+03 9.251400000000000000e+04 1.085840000000000000e+05
1.414588987913563869e+03 8.191900000000000000e+04 1.424588987913563869e+03 9.287500000000000000e+04 1.093310000000000000e+05
1.414590452936149632e+03 8.189900000000000000e+04 1.424590452936149632e+03 9.210800000000000000e+04 1.091380000000000000e+05
1.414591917958735394e+03 8.232300000000000000e+04 1.424591917958735394e+03 9.261400000000000000e+04 1.088920000000000000e+05
1.414593382981321156e+03 8.216300000000000000e+04 1.424593382981321156e+03 9.242900000000000000e+04 1.090050000000000000e+05
1.414594848003906918e+03 8.294200000000000000e+04 1.424594848003906918e+03 9.248300000000000000e+04 1.090100000000000000e+05
1.414596313026492680e+03 8.231400000000000000e+04 1.424596313026492680e+03 9.228700000000000000e+04 1.096530000000000000e+05
1.414597778049078443e+03 8.221500000000000000e+04 1.424597778049078443e+03 9.225200000000000000e+04 1.091140000000000000e+05
1.414599243071664205e+03 8.261700000000000000e+04 1.424599243071664205e+03 9.282400000000000000e+04 1.088620000000000000e+05
1.414600708094249967e+03 8.207000000000000000e+04 1.424600708094249967e+03 9.281300000000000000e+04 1.092380000000000000e+05
1.414602173116835729e+03 8.210500000000000000e+04 1.424602173116835729e+03 9.230100000000000000e+04 1.085530000000000000e+05
1.414603638139421491e+03 8.245000000000000000e+04 1.424603638139421491e+03 9.250400000000000000e+04 1.095360000000000000e+05
1.414605103162007254e+03 8.264500000000000000e+04 1.424605103162007254e+03 9.214700000000000000e+04 1.087440000000000000e+05
1.414606568184593016e+03 8.225100000000000000e+04 1.424606568184593016e+03 9.318400000000000000e+04 1.096850000000000000e+05
1.414608033207178778e+03 8.312500000000000000e+04 1.424608033207178778e+03 9.268200000000000000e+04 1.092730000000000000e+05
1.414609498229764540e+03 8.273500000000000000e+04 1.424609498229764540e+03 9.268400000000000000e+04 1.091820000000000000e+05
1.414610963252350302e+03 8.244000000000000000e+04 1.424610963252350302e+03 9.290200000000000000e+04 1.097330000000000000e+05
1.414612428274936065e+03 8.183300000000000000e+04 1.424612428274936065e+03 9.230900000000000000e+04 1.091150000000000000e+05
1.414613893297521827e+03 8.309800000000000000e+04 1.424613893297521827e+03 9.298300000000000000e+04 1.086180000000000000e+05
1.414615358320107589e+03 8.244100000000000000e+04 1.424615358320107589e+03 9.330000000000000000e+04 1.091140000000000000e+05
1.414616823342693351e+03 8.261300000000000000e+04 1.424616823342693351e+03 9.272300000000000000e+04 1.098140000000000000e+05
1.414618288365279113e+03 8.282500000000000000e+04 1.424618288365279113e+03 9.273200000000000000e+04 1.092410000000000000e+05
1.414619753387864876e+03 8.201400000000000000e+04 1.424619753387864876e+03 9.272100000000000000e+04 1.097790000000000000e+05
1.414621218410450638e+03 8.279000000000000000e+04 1.424621218410450638e+03 9.284300000000000000e+04 1.099100000000000000e+05
1.414622683433036400e+03 8.260100000000000000e+04 1.424622683433036400e+03 9.275100000000000000e+04 1.097790000000000000e+05
1.414624148455622162e+03 8.274000000000000000e+04 1.424624148455622162e+03 9.310600000000000000e+04 1.087800000000000000e+05
1.414625613478207924e+03 8.236500000000000000e+04 1.424625613478207924e+03 9.295900000000000000e+04 1.094170000000000000e+05
1.414627078500793687e+03 8.316700000000000000e+04 1.424627078500793687e+03 9.230000000000000000e+04 1.094570000000000000e+05
